label,filepath
ham,data/064/125
spam,data/051/254
ham,data/089/252
spam,data/035/127
spam,data/079/084
spam,data/045/043
spam,data/073/118
spam,data/017/015
spam,data/064/066
spam,data/112/148
spam,data/001/109
ham,data/022/192
spam,data/009/185
ham,data/023/254
spam,data/012/152
spam,data/114/192
ham,data/065/150
ham,data/057/056
spam,data/040/119
ham,data/069/173
ham,data/090/018
spam,data/027/039
spam,data/090/061
spam,data/055/139
spam,data/056/029
spam,data/026/020
spam,data/113/240
ham,data/090/181
ham,data/124/232
spam,data/093/010
spam,data/114/036
ham,data/010/153
spam,data/075/271
spam,data/052/064
ham,data/087/092
ham,data/092/294
spam,data/057/052
ham,data/044/094
ham,data/026/171
ham,data/050/262
spam,data/043/020
ham,data/087/068
spam,data/006/291
ham,data/096/108
spam,data/000/292
spam,data/049/062
ham,data/034/252
ham,data/027/203
spam,data/070/087
spam,data/107/188
spam,data/057/094
spam,data/076/126
spam,data/036/143
spam,data/118/034
spam,data/081/100
spam,data/009/126
ham,data/060/096
spam,data/054/234
spam,data/010/207
spam,data/068/213
spam,data/080/022
ham,data/053/011
ham,data/026/182
spam,data/000/007
spam,data/071/155
ham,data/118/029
ham,data/065/067
ham,data/059/295
spam,data/015/119
spam,data/125/250
spam,data/041/228
ham,data/019/288
spam,data/065/273
ham,data/021/058
spam,data/076/128
spam,data/124/188
ham,data/079/190
ham,data/066/269
spam,data/106/201
spam,data/026/260
ham,data/062/254
spam,data/080/102
spam,data/019/205
spam,data/088/206
ham,data/046/104
spam,data/051/289
spam,data/076/011
spam,data/035/235
spam,data/055/058
spam,data/018/147
spam,data/091/006
spam,data/021/251
spam,data/039/289
ham,data/097/272
spam,data/005/194
ham,data/024/056
spam,data/109/131
ham,data/038/144
spam,data/115/288
spam,data/101/281
spam,data/116/119
ham,data/004/163
spam,data/101/235
spam,data/028/020
ham,data/043/207
spam,data/056/169
spam,data/018/135
spam,data/071/171
ham,data/094/061
spam,data/023/025
spam,data/103/168
spam,data/041/184
spam,data/065/266
ham,data/038/265
spam,data/010/176
spam,data/082/184
ham,data/007/098
spam,data/072/232
ham,data/079/229
ham,data/032/065
ham,data/105/202
spam,data/070/282
spam,data/052/209
ham,data/106/193
spam,data/063/059
ham,data/036/104
spam,data/095/109
spam,data/121/231
ham,data/028/179
ham,data/110/070
spam,data/115/276
spam,data/060/036
spam,data/081/281
spam,data/054/236
spam,data/060/030
spam,data/011/034
spam,data/035/091
ham,data/113/152
spam,data/030/238
spam,data/012/047
spam,data/029/168
spam,data/086/243
ham,data/036/283
ham,data/102/071
spam,data/074/272
ham,data/007/109
spam,data/082/173
spam,data/049/053
ham,data/095/203
spam,data/115/216
spam,data/067/013
ham,data/076/182
spam,data/076/271
spam,data/006/190
spam,data/045/276
spam,data/032/226
ham,data/027/226
spam,data/039/164
ham,data/038/003
spam,data/025/283
spam,data/125/076
spam,data/014/139
ham,data/108/100
spam,data/067/030
spam,data/111/036
spam,data/116/223
spam,data/027/139
spam,data/084/132
spam,data/096/021
spam,data/111/066
spam,data/099/130
ham,data/091/140
ham,data/114/199
ham,data/069/273
spam,data/093/265
ham,data/101/207
ham,data/085/257
spam,data/039/292
ham,data/032/020
spam,data/049/193
ham,data/095/179
spam,data/112/082
ham,data/020/234
spam,data/064/286
ham,data/037/010
spam,data/013/142
spam,data/102/134
spam,data/045/236
ham,data/053/155
spam,data/005/024
ham,data/051/103
ham,data/068/217
spam,data/035/284
spam,data/069/092
spam,data/113/156
spam,data/069/135
spam,data/019/233
spam,data/035/155
spam,data/063/177
ham,data/114/217
spam,data/118/053
ham,data/096/227
ham,data/077/089
ham,data/113/216
spam,data/072/073
ham,data/024/078
spam,data/087/228
ham,data/000/178
ham,data/072/285
spam,data/102/038
spam,data/040/214
spam,data/092/219
spam,data/106/112
spam,data/124/068
spam,data/109/184
spam,data/081/171
spam,data/087/208
ham,data/070/298
spam,data/111/051
ham,data/074/182
spam,data/125/002
ham,data/108/288
ham,data/025/229
spam,data/040/130
spam,data/069/134
ham,data/011/130
spam,data/080/269
spam,data/037/066
ham,data/112/192
spam,data/074/297
ham,data/047/177
spam,data/051/277
ham,data/060/188
spam,data/017/023
ham,data/100/142
spam,data/111/126
ham,data/125/159
spam,data/085/061
spam,data/108/105
ham,data/007/259
spam,data/060/297
spam,data/007/182
spam,data/068/204
ham,data/103/067
ham,data/084/108
ham,data/073/206
ham,data/117/284
spam,data/115/060
spam,data/094/287
spam,data/055/012
ham,data/093/183
spam,data/093/019
spam,data/059/112
spam,data/106/246
spam,data/113/242
spam,data/085/059
spam,data/020/093
spam,data/094/137
spam,data/072/189
spam,data/013/105
spam,data/051/278
ham,data/093/204
ham,data/087/254
spam,data/037/251
spam,data/007/190
ham,data/119/123
ham,data/110/151
spam,data/026/279
spam,data/025/072
spam,data/010/021
spam,data/065/046
spam,data/051/041
spam,data/043/102
ham,data/071/265
spam,data/091/226
spam,data/084/130
spam,data/019/248
spam,data/100/000
ham,data/094/216
ham,data/009/192
spam,data/099/021
spam,data/055/138
ham,data/018/066
spam,data/114/028
ham,data/096/092
spam,data/074/084
spam,data/118/115
spam,data/125/264
spam,data/091/258
spam,data/088/149
spam,data/061/113
spam,data/049/288
spam,data/029/215
spam,data/112/022
ham,data/044/100
spam,data/061/075
ham,data/080/001
spam,data/044/215
ham,data/051/088
spam,data/081/264
spam,data/122/246
spam,data/080/131
spam,data/046/190
ham,data/045/036
spam,data/069/110
spam,data/076/075
spam,data/027/293
ham,data/068/034
ham,data/071/068
ham,data/010/113
ham,data/023/284
spam,data/072/033
spam,data/066/050
spam,data/072/264
spam,data/020/269
spam,data/081/127
ham,data/107/208
spam,data/125/237
spam,data/117/135
spam,data/118/078
ham,data/037/292
ham,data/019/059
spam,data/079/076
spam,data/004/016
spam,data/090/278
ham,data/015/125
ham,data/099/267
ham,data/106/022
spam,data/084/165
spam,data/032/197
spam,data/061/064
spam,data/102/159
spam,data/089/107
ham,data/001/028
ham,data/031/293
spam,data/077/289
spam,data/112/177
ham,data/066/056
spam,data/115/135
spam,data/007/243
spam,data/112/128
ham,data/078/161
ham,data/053/189
spam,data/022/166
spam,data/011/092
ham,data/028/184
ham,data/121/157
spam,data/091/012
spam,data/111/035
ham,data/116/107
spam,data/094/219
spam,data/010/101
spam,data/125/112
spam,data/001/286
spam,data/088/162
ham,data/054/118
spam,data/009/214
ham,data/062/182
spam,data/024/287
spam,data/077/098
spam,data/018/202
spam,data/104/262
ham,data/020/042
spam,data/043/091
spam,data/039/069
spam,data/111/278
spam,data/005/175
spam,data/028/217
ham,data/071/031
spam,data/029/249
spam,data/121/165
ham,data/090/236
spam,data/044/177
ham,data/012/019
spam,data/062/092
spam,data/043/006
spam,data/037/169
spam,data/057/076
spam,data/074/054
spam,data/109/165
spam,data/117/195
ham,data/037/152
spam,data/075/103
ham,data/047/230
spam,data/087/288
spam,data/110/245
ham,data/101/085
ham,data/042/194
spam,data/037/050
ham,data/018/024
spam,data/112/238
spam,data/035/052
spam,data/078/063
spam,data/071/254
spam,data/008/230
spam,data/121/248
spam,data/021/046
ham,data/080/043
ham,data/024/249
ham,data/049/155
ham,data/062/078
spam,data/051/240
spam,data/003/124
spam,data/043/201
ham,data/020/040
spam,data/119/287
spam,data/079/170
spam,data/108/279
spam,data/117/097
ham,data/052/012
spam,data/080/065
spam,data/067/175
spam,data/038/107
spam,data/122/170
spam,data/028/078
spam,data/037/219
spam,data/049/086
spam,data/048/060
spam,data/028/068
spam,data/042/281
ham,data/030/278
spam,data/075/283
spam,data/109/264
ham,data/035/032
ham,data/005/104
ham,data/026/166
spam,data/060/199
spam,data/117/085
spam,data/073/198
spam,data/119/043
spam,data/074/161
spam,data/034/146
ham,data/021/010
ham,data/012/013
spam,data/023/051
ham,data/091/016
ham,data/063/016
spam,data/007/233
ham,data/080/092
spam,data/028/026
ham,data/068/299
spam,data/079/259
spam,data/110/068
ham,data/046/031
spam,data/010/154
spam,data/099/147
spam,data/078/112
spam,data/085/230
spam,data/005/279
ham,data/086/079
spam,data/032/173
spam,data/027/076
ham,data/060/076
spam,data/089/208
spam,data/060/277
spam,data/041/263
spam,data/015/246
spam,data/076/298
spam,data/079/201
spam,data/038/089
spam,data/077/134
spam,data/076/237
ham,data/118/212
spam,data/088/205
spam,data/066/088
spam,data/049/042
spam,data/076/103
spam,data/092/237
spam,data/007/200
spam,data/060/198
spam,data/019/181
spam,data/076/208
spam,data/010/084
spam,data/032/150
spam,data/089/213
spam,data/106/273
spam,data/112/138
ham,data/002/214
spam,data/085/031
ham,data/106/151
spam,data/122/197
spam,data/015/265
spam,data/019/105
spam,data/120/203
spam,data/025/182
ham,data/064/246
spam,data/001/176
spam,data/023/190
spam,data/107/199
spam,data/064/082
ham,data/085/073
spam,data/044/282
spam,data/119/222
ham,data/081/210
spam,data/061/196
spam,data/049/133
ham,data/059/299
spam,data/035/054
spam,data/056/000
ham,data/017/167
spam,data/006/160
spam,data/015/222
spam,data/062/117
spam,data/072/225
spam,data/107/263
ham,data/028/246
spam,data/099/001
spam,data/029/198
spam,data/074/201
spam,data/081/005
spam,data/025/277
spam,data/092/213
spam,data/044/091
spam,data/090/167
ham,data/041/028
spam,data/112/245
spam,data/022/286
ham,data/109/033
ham,data/049/211
spam,data/006/089
ham,data/033/255
spam,data/022/134
spam,data/031/101
spam,data/083/037
ham,data/003/133
spam,data/053/161
ham,data/033/053
ham,data/113/050
ham,data/053/057
spam,data/035/100
spam,data/079/159
spam,data/088/183
spam,data/080/015
spam,data/120/126
spam,data/026/289
spam,data/006/172
spam,data/115/021
ham,data/009/242
ham,data/060/242
spam,data/048/130
spam,data/014/236
ham,data/065/221
spam,data/097/211
spam,data/074/259
spam,data/038/070
spam,data/107/115
spam,data/003/173
spam,data/028/106
spam,data/078/013
spam,data/052/030
spam,data/008/020
spam,data/033/056
ham,data/055/053
ham,data/099/024
spam,data/089/140
spam,data/110/180
spam,data/116/014
ham,data/038/060
spam,data/056/082
spam,data/085/275
ham,data/103/078
spam,data/028/021
ham,data/027/178
ham,data/044/080
ham,data/073/264
spam,data/101/051
spam,data/036/187
spam,data/071/135
spam,data/093/111
spam,data/090/283
ham,data/071/178
spam,data/031/170
spam,data/034/201
spam,data/087/140
ham,data/002/076
ham,data/006/020
spam,data/094/118
spam,data/094/017
spam,data/007/284
spam,data/038/155
spam,data/018/134
ham,data/120/108
spam,data/020/270
ham,data/022/067
spam,data/026/287
spam,data/006/015
ham,data/005/244
spam,data/073/047
ham,data/052/090
spam,data/012/104
spam,data/058/249
spam,data/022/218
spam,data/093/223
spam,data/061/241
ham,data/000/122
ham,data/123/081
spam,data/063/298
ham,data/083/081
spam,data/022/297
spam,data/091/284
ham,data/044/280
spam,data/015/291
ham,data/041/250
spam,data/082/065
ham,data/120/171
ham,data/063/182
spam,data/054/024
ham,data/008/283
ham,data/028/238
ham,data/027/276
spam,data/083/057
ham,data/117/258
ham,data/075/190
spam,data/031/292
ham,data/118/248
spam,data/064/117
spam,data/027/153
spam,data/051/157
ham,data/082/221
spam,data/083/118
ham,data/067/051
spam,data/062/037
spam,data/077/244
spam,data/088/024
ham,data/096/253
spam,data/056/074
spam,data/032/181
spam,data/118/274
spam,data/042/180
spam,data/064/299
spam,data/104/044
ham,data/006/169
spam,data/023/226
ham,data/073/088
ham,data/068/163
ham,data/073/155
ham,data/000/074
ham,data/044/106
ham,data/117/061
spam,data/087/255
ham,data/027/078
spam,data/117/192
spam,data/047/044
spam,data/068/050
spam,data/088/006
spam,data/016/220
spam,data/017/144
spam,data/004/116
ham,data/072/059
spam,data/051/101
ham,data/010/264
ham,data/055/239
spam,data/063/234
spam,data/005/092
spam,data/007/196
ham,data/023/158
spam,data/033/144
ham,data/063/141
ham,data/006/001
ham,data/088/283
ham,data/072/257
spam,data/067/241
spam,data/110/295
spam,data/064/086
ham,data/092/053
ham,data/082/129
ham,data/073/002
ham,data/115/117
spam,data/114/134
ham,data/006/024
ham,data/113/122
spam,data/026/256
ham,data/114/245
spam,data/003/278
spam,data/025/291
spam,data/041/128
ham,data/021/154
spam,data/118/246
spam,data/054/061
ham,data/107/174
spam,data/087/202
spam,data/060/228
spam,data/067/252
spam,data/025/151
spam,data/097/237
spam,data/098/224
spam,data/063/223
spam,data/060/009
spam,data/092/212
spam,data/001/097
ham,data/019/262
spam,data/027/064
spam,data/118/155
spam,data/024/038
ham,data/034/032
spam,data/123/100
spam,data/016/178
spam,data/066/171
ham,data/058/299
spam,data/118/129
ham,data/073/000
ham,data/030/136
spam,data/075/054
spam,data/017/123
spam,data/015/140
spam,data/030/229
spam,data/063/190
spam,data/011/133
spam,data/057/175
spam,data/048/016
spam,data/080/212
spam,data/005/028
spam,data/108/220
spam,data/020/222
spam,data/025/085
spam,data/111/241
spam,data/053/156
spam,data/122/009
spam,data/015/187
ham,data/066/133
spam,data/080/153
spam,data/125/128
spam,data/060/147
ham,data/021/233
ham,data/120/063
spam,data/105/025
spam,data/123/024
spam,data/090/042
spam,data/105/187
spam,data/016/084
spam,data/010/297
spam,data/019/202
ham,data/062/270
spam,data/006/252
spam,data/077/281
spam,data/019/187
ham,data/051/120
spam,data/016/283
spam,data/018/012
ham,data/057/070
spam,data/109/243
spam,data/075/024
ham,data/050/206
spam,data/034/000
spam,data/061/098
spam,data/054/246
spam,data/012/206
spam,data/073/039
ham,data/059/248
spam,data/043/094
spam,data/070/247
spam,data/104/284
spam,data/091/164
ham,data/080/228
spam,data/065/031
spam,data/121/080
ham,data/049/061
spam,data/082/151
ham,data/120/228
spam,data/059/199
ham,data/032/195
spam,data/094/293
ham,data/063/152
ham,data/027/023
ham,data/072/270
spam,data/031/010
spam,data/039/147
spam,data/096/131
spam,data/072/158
spam,data/095/026
ham,data/092/063
ham,data/035/019
spam,data/121/268
ham,data/045/120
ham,data/037/032
spam,data/033/046
spam,data/060/003
spam,data/079/137
spam,data/032/261
ham,data/078/155
ham,data/061/217
spam,data/085/240
spam,data/075/206
spam,data/058/051
spam,data/118/110
spam,data/020/218
spam,data/046/266
spam,data/065/170
spam,data/066/202
spam,data/103/167
spam,data/039/153
spam,data/073/114
spam,data/096/100
spam,data/114/114
spam,data/081/262
ham,data/025/251
spam,data/116/038
ham,data/038/269
ham,data/118/199
spam,data/061/244
spam,data/078/102
spam,data/055/236
ham,data/071/070
spam,data/104/166
spam,data/110/095
ham,data/064/225
spam,data/031/026
spam,data/056/161
ham,data/101/048
spam,data/091/206
ham,data/035/143
spam,data/056/136
spam,data/123/020
ham,data/019/036
ham,data/025/121
ham,data/116/216
spam,data/107/122
spam,data/064/060
spam,data/097/132
spam,data/003/175
ham,data/069/049
ham,data/073/087
ham,data/102/032
spam,data/107/275
ham,data/053/186
spam,data/078/021
ham,data/060/259
ham,data/030/299
ham,data/123/193
spam,data/049/191
ham,data/057/234
spam,data/116/144
spam,data/100/110
ham,data/037/030
ham,data/039/078
spam,data/003/045
ham,data/030/182
spam,data/071/144
spam,data/068/278
spam,data/081/205
ham,data/003/048
spam,data/016/158
spam,data/068/014
ham,data/036/004
spam,data/073/120
spam,data/020/154
ham,data/019/249
spam,data/079/299
spam,data/122/125
spam,data/079/228
spam,data/072/134
spam,data/070/049
spam,data/008/034
spam,data/046/075
ham,data/120/129
ham,data/073/204
ham,data/009/232
spam,data/005/077
ham,data/014/109
spam,data/124/083
spam,data/065/007
spam,data/124/208
ham,data/036/212
ham,data/115/086
ham,data/048/074
spam,data/031/024
spam,data/108/181
ham,data/100/273
spam,data/084/048
spam,data/050/180
ham,data/055/228
spam,data/090/052
spam,data/075/294
ham,data/064/046
ham,data/056/059
spam,data/123/268
ham,data/116/078
spam,data/109/015
ham,data/111/212
ham,data/047/084
spam,data/049/160
ham,data/013/208
ham,data/102/170
spam,data/004/180
ham,data/041/130
spam,data/088/151
spam,data/040/264
ham,data/054/113
spam,data/065/044
ham,data/098/159
spam,data/113/200
ham,data/043/159
spam,data/038/169
ham,data/073/117
spam,data/115/202
spam,data/086/130
ham,data/117/066
ham,data/102/088
ham,data/054/009
spam,data/044/118
spam,data/035/007
ham,data/106/042
spam,data/000/042
ham,data/077/171
spam,data/116/282
ham,data/026/190
spam,data/013/293
spam,data/060/034
ham,data/001/031
spam,data/038/224
spam,data/057/223
spam,data/081/084
spam,data/017/210
spam,data/013/271
spam,data/106/232
ham,data/052/139
spam,data/049/205
ham,data/040/197
ham,data/067/279
ham,data/017/256
spam,data/058/257
ham,data/092/154
ham,data/087/043
ham,data/119/258
ham,data/000/184
spam,data/047/009
spam,data/000/065
ham,data/063/238
spam,data/123/038
spam,data/125/194
spam,data/090/066
spam,data/106/223
spam,data/099/273
spam,data/115/245
ham,data/034/142
spam,data/003/191
spam,data/047/005
spam,data/046/012
spam,data/004/078
spam,data/012/132
ham,data/086/106
ham,data/096/271
spam,data/017/127
ham,data/054/136
spam,data/005/009
spam,data/102/226
ham,data/122/279
spam,data/120/201
spam,data/057/042
ham,data/103/126
spam,data/092/283
spam,data/076/293
spam,data/010/292
spam,data/091/240
ham,data/059/090
ham,data/030/185
spam,data/112/065
spam,data/075/201
spam,data/061/058
ham,data/061/245
ham,data/050/208
ham,data/122/212
spam,data/076/165
spam,data/062/114
ham,data/114/293
spam,data/096/210
spam,data/100/024
ham,data/101/169
spam,data/015/171
spam,data/061/011
ham,data/039/239
spam,data/125/280
spam,data/039/212
spam,data/118/285
ham,data/098/109
spam,data/086/177
spam,data/014/064
ham,data/097/236
spam,data/076/084
spam,data/068/270
spam,data/106/228
spam,data/118/058
spam,data/105/036
ham,data/027/097
spam,data/034/035
spam,data/040/269
ham,data/054/042
spam,data/013/085
ham,data/053/095
ham,data/087/215
ham,data/017/085
spam,data/110/220
spam,data/050/047
